ID,Item_Outlet_Sales
FDG28OUT018,4346.08540913453
FDQ51OUT018,1350.0448428637374
FDB05OUT017,3730.02600214638
FDO56OUT049,2071.1160370402285
FDE02OUT018,2050.4407749735437
FDN45OUT017,3255.298900409627
FDS09OUT013,456.9206463171231
NCA54OUT018,3354.4264629087793
FDP09OUT010,1868.9562499380008
FDC53OUT045,1521.551087224403
NCM55OUT017,2772.948112234033
FDL09OUT018,3019.5261254806264
FDA11OUT019,493.95222369799103
FDA50OUT045,1130.0111735127339
FDC23OUT017,2553.522357942302
FDE22OUT049,2746.3688051550344
FDD23OUT046,2964.702023653701
NCA29OUT049,2962.8060396921956
FDK38OUT046,2338.0424322347935
DRC13OUT046,1983.278080666445
NCP43OUT049,3044.6818350436242
FDX28OUT049,1697.857311665135
FDF08OUT049,1626.1226009088205
FDZ33OUT046,2282.451097087167
FDD10OUT049,3013.0513405562924
FDO58OUT017,2443.3588223654115
FDI50OUT017,3513.650137499704
FDO58OUT045,2484.064670705222
FDX08OUT013,2567.4634613120597
NCK17OUT010,-565.8464182139205
FDF39OUT035,3811.3451445535793
FDU45OUT010,126.52014970594882
NCJ18OUT018,2183.2730646746386
DRC27OUT019,2800.0116815348365
DRC25OUT035,1072.0346391003532
FDU59OUT035,2155.5464443062156
FDU28OUT035,2722.7312186319105
NCP30OUT046,721.9394256756714
FDB39OUT018,1420.9738072075043
FDE41OUT013,1060.9335277561968
DRH11OUT010,-412.6539514864089
FDA58OUT045,3671.929156931543
FDU50OUT046,1816.3752759440904
FDM34OUT013,1705.6501630002094
FDM44OUT027,3050.4645052391206
FDR39OUT045,2705.8634127860278
FDM25OUT045,2632.4718768565126
FDQ49OUT049,2702.9307664151765
DRH25OUT018,1414.0835559455136
FDM09OUT027,4027.3013796447885
FDL44OUT019,1610.253580406551
NCR42OUT018,1071.3212726889233
DRL59OUT046,938.3430448898744
FDX43OUT013,2285.781927822809
DRK47OUT010,2229.112911627999
FDU48OUT018,2566.758102163799
FDY12OUT045,573.3749174672976
NCN43OUT018,2496.466941119421
NCM55OUT018,3345.0712778145116
FDQ21OUT027,3424.4698397064876
FDX13OUT035,3606.8449210788167
NCK30OUT027,5331.668758716416
FDG20OUT049,2844.8407847947037
DRG27OUT017,478.75312211739765
FDY14OUT018,4585.034813365301
FDP59OUT035,1312.6440294680306
FDU60OUT017,2418.0645262817143
NCC18OUT019,1340.7397742255898
DRJ39OUT017,3111.3261051265763
FDS07OUT049,1936.8674279762017
FDM08OUT027,4865.9773116836
FDP51OUT045,1736.774837339868
FDU16OUT035,981.2941413611006
FDH12OUT013,1341.434479006055
DRE48OUT010,1870.8545964882132
NCL42OUT027,5224.071833086464
FDR21OUT045,2624.4081828720973
NCW29OUT035,1797.0848005530152
FDO11OUT013,3644.9088327519457
NCM31OUT049,2396.2872005810386
FDV35OUT019,1227.1947566624322
FDF58OUT017,752.4893615285073
NCE43OUT049,2789.2011673324487
FDA02OUT035,1981.9875818183627
DRL37OUT010,-945.1372036645716
FDR24OUT018,1935.9209075100043
FDW59OUT049,1602.2906373648457
FDS22OUT049,998.2199588223648
FDW24OUT017,737.000453218694
FDU24OUT035,1068.7774555316628
FDA21OUT027,4341.593461842651
FDH58OUT027,3273.1205416813646
FDW36OUT018,2144.4501409904396
FDI45OUT027,4132.0115895012805
FDU01OUT018,3478.7301766827095
FDF35OUT027,2992.9607817607175
FDU43OUT019,2658.249574081695
FDE24OUT019,1142.7234822835171
FDK50OUT049,2819.365637617502
FDG31OUT045,931.1896429655226
FDC60OUT045,1232.7424646147174
FDL36OUT013,1100.0362295562118
FDP21OUT013,2701.1564640792894
FDW16OUT045,1528.948212553134
FDX02OUT017,3577.271317171322
FDQ58OUT027,3876.368628342465
FDT51OUT046,1846.7910913625474
FDD59OUT049,1480.7724382195756
NCM42OUT018,2267.366999119661
FDA57OUT018,1180.118970356928
FDZ48OUT035,1538.3938860885628
FDE46OUT045,2121.04397450764
NCZ30OUT019,956.355268232629
FDB56OUT017,2598.753746591299
FDA25OUT027,3040.426010692605
FDD20OUT013,1743.7618785494633
FDL25OUT013,1069.5214192562653
NCO18OUT049,3031.0218723274793
FDJ45OUT017,455.0098288205063
FDR12OUT035,2390.627637325755
NCF19OUT010,-862.0913908243738
FDK25OUT046,2486.2929290236534
NCR17OUT046,1875.4002100037578
FDC52OUT046,2474.3992685544763
NCA54OUT017,2546.293328115791
FDR45OUT010,2103.414666815097
NCM19OUT049,2013.4805184545003
FDF39OUT027,5553.465935760303
FDX23OUT049,1800.5337017917664
FDD58OUT027,2973.1978267825652
FDX28OUT013,1187.4428724073878
NCD31OUT013,2298.7764091661356
FDU57OUT018,2809.1981395587363
FDI27OUT046,787.4692877811904
NCM42OUT046,1773.570151090531
FDD32OUT027,2716.5571720887892
FDI34OUT013,3211.458630972149
NCM29OUT049,2326.9251601710857
FDG46OUT018,2313.8658642953496
DRC01OUT010,-579.5571472473539
FDB15OUT027,5371.102152025091
NCA17OUT027,3780.39343341108
FDF10OUT046,2181.746475412616
FDR26OUT027,4216.396443134745
FDI02OUT049,1898.3841398011682
NCM54OUT010,523.8501753988849
FDF14OUT013,2115.0435739402565
FDJ33OUT010,531.8764838916159
FDM20OUT035,3529.0823896963047
FDC03OUT027,4434.314731176844
NCX05OUT046,1798.4903210560224
NCM41OUT027,2899.9339557930653
NCU29OUT010,916.1050000969108
FDQ59OUT017,1229.9619853725872
FDH46OUT010,156.80974219267682
FDH09OUT013,540.0346341679851
NCD06OUT045,769.5145927350823
FDC15OUT035,1931.1782558960494
DRD37OUT027,2216.31385275956
FDT28OUT027,3732.9321258394903
FDR28OUT027,4009.086352313716
FDT38OUT017,1251.8439328041095
FDV34OUT027,2670.677604220713
FDY52OUT035,785.319596052992
FDB34OUT013,1100.506894943719
DRL23OUT018,2235.778212482809
DRB24OUT046,2501.2162143654987
FDJ50OUT046,952.7593049607676
FDQ49OUT035,2138.106910421511
FDP20OUT035,1647.6859404633778
FDV19OUT027,3921.4545376873066
NCR54OUT045,2881.377707268475
FDO09OUT010,2384.0553377162587
FDS57OUT018,2663.4294364123125
FDN10OUT049,2082.4159368421497
FDV23OUT049,2130.118417820602
FDY28OUT049,3414.7252454558857
DRG51OUT013,2306.437670329593
FDD45OUT019,288.47503154006336
NCL18OUT027,4242.715141712113
NCM29OUT013,1811.5125536915366
FDF17OUT027,4485.397605267621
FDE22OUT017,2452.604703352041
FDQ22OUT017,543.0935412300969
FDS01OUT013,2563.341356133429
FDW35OUT027,2178.2992985901037
FDJ33OUT046,1925.6338250093831
NCF54OUT035,2375.346509262501
FDE09OUT013,1481.6161401417357
NCE06OUT045,2549.2947991870133
DRH49OUT049,1555.659563964262
FDY43OUT045,2467.559608296615
NCT05OUT017,3906.1637591890412
FDZ34OUT045,2858.899840590968
FDL38OUT017,1343.7419628698099
FDZ31OUT017,2759.3713041930696
FDR14OUT035,413.364300773359
NCN54OUT049,1519.2866775966231
NCC42OUT027,3619.1422906934895
FDK08OUT017,1553.149418778139
FDP59OUT013,1368.291314685839
FDV22OUT035,2207.4057859070235
FDD33OUT035,3243.981096615049
DRE60OUT027,4792.4072559374945
FDK52OUT046,3510.2359314873174
FDA02OUT017,2026.1990912297206
FDM56OUT049,1915.4421489314554
FDE57OUT035,1932.1504924572746
FDM32OUT045,1132.9656148049944
NCQ30OUT027,3356.6954456138574
FDQ27OUT027,3155.3302484382984
FDT60OUT027,3342.953137701761
FDU43OUT049,3941.717721233319
NCO55OUT035,1310.4433865914161
FDG02OUT045,2734.588723903731
FDJ28OUT013,2722.675080185032
FDP40OUT045,1877.9668610029075
FDJ38OUT045,3077.675174915921
NCC54OUT017,3779.9014098235093
NCZ41OUT046,1979.135731088556
FDK38OUT019,1454.53012730736
FDU52OUT013,2117.6369062309677
FDC40OUT046,1222.430080874783
NCR30OUT017,848.8377292956775
NCN18OUT017,1350.3885846095127
FDB50OUT035,791.3226947366456
FDG04OUT013,2705.716112236454
FDR26OUT035,2468.1333361111137
NCT17OUT018,3467.5993765970543
FDX35OUT027,4909.498700489254
FDS12OUT046,1850.6783848320265
NCZ29OUT027,3366.247402901299
FDB38OUT010,1103.481401611857
FDP12OUT013,337.56220629507516
FDP22OUT046,788.6729560990552
FDS26OUT018,4494.801392003474
FDR52OUT046,2983.2273250496146
DRJ13OUT046,2539.799457464387
FDU48OUT027,3464.130102775247
FDE29OUT035,533.3951637630362
NCT29OUT049,2129.8639695036927
DRK37OUT018,3475.4088881276566
FDK55OUT046,1461.9002860883793
FDR07OUT046,1495.1738001671001
FDO21OUT027,4968.636309402558
FDK46OUT049,4275.078733739181
FDB12OUT045,1460.6722700693135
FDT31OUT027,4412.569814043201
FDJ33OUT045,1785.010838307484
FDC26OUT027,3032.836363587474
NCQ02OUT045,2886.0167025380288
FDP08OUT010,1368.3871705393658
FDB11OUT027,4927.001797338959
FDV55OUT013,1978.7783926604789
FDW20OUT049,2168.91966136299
NCJ18OUT019,582.4117128930966
FDC41OUT018,1608.4792489462952
FDE14OUT027,3048.297672517905
FDG35OUT013,2518.3849674340545
FDF45OUT035,670.4309360687384
FDS19OUT027,2623.8835756756253
FDS58OUT019,1557.2738095579662
FDA26OUT017,3101.3941461171617
FDM32OUT049,1657.4614432628168
FDL45OUT046,2030.0591053846365
FDZ55OUT049,2767.136275436347
FDY37OUT049,2483.736671323264
FDO46OUT046,3060.9541841440696
FDQ60OUT046,1832.661345627257
FDA19OUT018,2545.5074503718724
FDL15OUT046,2453.7080840981216
FDM10OUT018,3775.457666661867
NCL05OUT017,601.6676226898144
DRK49OUT010,-740.7215676345149
NCE18OUT027,5361.3286654425865
FDG40OUT049,818.1783337217967
DRI59OUT045,3372.182127681943
FDK28OUT035,3659.0885731447324
NCD06OUT019,-384.9488965550936
FDO11OUT019,2946.210342092745
FDK27OUT046,1984.3481686802206
FDT43OUT027,2271.838962658825
FDD38OUT018,2186.0441009363194
FDA16OUT049,3681.621702697341
FDL14OUT027,3855.0509353798443
NCM17OUT049,927.5707837076534
FDD20OUT045,1874.5822386363816
FDA40OUT045,1364.1090083500385
FDL43OUT045,1175.315487098107
FDV15OUT045,1374.5203744110459
FDE52OUT046,1485.4618385375816
NCL17OUT010,548.9428463143604
NCJ31OUT045,3194.7773284755476
FDR60OUT045,821.6203734051687
NCA18OUT035,1509.0529474091418
FDS21OUT027,2472.3107863193
FDW09OUT035,977.1269315676764
FDL26OUT035,2186.49307637309
FDS47OUT018,1807.7361224415872
FDC39OUT046,3084.596416717248
FDT51OUT035,1518.946392240894
FDK40OUT035,3829.4805678862213
NCG19OUT045,3197.223424059859
FDZ07OUT046,953.5392789478628
FDF08OUT027,2797.1125643521773
FDO04OUT013,631.8610933527962
FDK41OUT018,1712.5113188486648
FDP15OUT049,4153.760956433685
NCD43OUT018,2216.0430414665298
NCP18OUT013,2068.563249849107
FDZ51OUT046,1596.0850388121562
DRH13OUT035,1458.763632869015
FDF38OUT045,394.0313735864456
NCI43OUT045,521.6032171195257
FDM38OUT027,2233.8051627961377
FDS03OUT013,715.4481646223303
DRJ47OUT017,2787.3630710398756
FDT50OUT010,121.03155426882768
FDV02OUT046,2705.4622511201087
NCG18OUT017,1378.9395190783744
FDW52OUT046,2621.2897596158855
FDS40OUT035,347.36204851200637
FDN31OUT017,2641.573809522866
FDA37OUT045,1627.7365835534201
FDA15OUT046,3969.346414088155
FDL39OUT046,2834.1976760671314
FDJ53OUT045,1580.3459022235893
FDX22OUT013,3028.479008307966
NCZ42OUT045,3854.704747230313
FDD56OUT027,4078.710638523802
FDD40OUT017,2962.553697783709
FDS50OUT013,3127.0192211518424
NCN14OUT013,2646.6847886834694
FDT15OUT013,2586.7612862755577
NCS18OUT027,3130.247265325701
NCO26OUT010,266.7339060468812
FDF58OUT018,1555.9518258415783
NCB19OUT013,1022.3124473279076
FDH26OUT017,2325.3318448459304
DRB24OUT027,3860.186161644271
FDA49OUT018,1852.532479270607
FDB32OUT045,1428.9673274191482
FDI36OUT017,3046.016767171601
NCA17OUT010,874.2572222979188
FDH22OUT013,1544.1623008386505
NCM26OUT018,2970.520597621984
FDT15OUT027,4295.2157060752215
FDB16OUT018,1904.1447235347323
NCP54OUT027,3377.0838334688215
FDJ36OUT013,1205.7710543060512
FDO28OUT045,1940.625198247375
FDU09OUT013,561.5820695751372
FDF29OUT017,2161.5168324535953
FDY08OUT013,1722.9182940507108
DRJ59OUT018,1183.6867336144578
FDT23OUT027,2653.15228065289
FDU15OUT018,1180.1349802315153
FDT47OUT013,1295.6094837248766
FDI53OUT019,1673.1079155761327
FDR59OUT018,4569.815885947255
FDD53OUT035,368.19419902021764
FDY51OUT017,3084.904154175727
FDT04OUT049,767.0665558768997
FDU51OUT049,2922.3774916514467
FDG14OUT035,2076.9963135261496
NCU06OUT045,3239.684897595509
DRG25OUT046,2989.303167616157
DRH49OUT035,1066.0129929062314
FDN15OUT035,1931.7795709633374
FDL43OUT018,1772.7122929848974
NCT18OUT049,3059.570454381692
NCB31OUT013,3657.846928666733
FDK57OUT035,1523.906115602409
FDY04OUT019,1560.7076495985139
NCP54OUT046,1962.1785007700673
FDF41OUT013,3378.7820877794948
FDM01OUT045,1800.3775856730172
FDW03OUT045,1787.6839721861506
FDF28OUT045,2030.8225025275333
FDY37OUT017,2355.4631565490236
FDQ03OUT017,3747.285986469562
FDP51OUT027,3258.897562497821
FDJ40OUT017,1647.3591819296616
FDC32OUT049,1624.6422295396806
DRI49OUT027,2518.353106873452
NCW54OUT017,725.8864387810827
FDF09OUT017,583.974143065896
FDP45OUT018,4425.738312778189
DRJ23OUT018,3447.7172000637966
FDS59OUT017,1668.77828632403
FDY08OUT046,2022.5869159294452
FDX16OUT049,2515.504310317203
FDY16OUT018,3319.2580017675573
FDK32OUT035,2156.719051198015
FDQ22OUT013,379.8212775122938
NCC31OUT018,2998.4504522289444
FDG58OUT049,2579.3925576396778
DRF48OUT013,2666.697932100513
DRH36OUT049,1432.4208614366162
NCR30OUT035,860.2565984493431
FDB03OUT019,2473.4747388248024
FDZ28OUT027,3395.1608628505874
FDR35OUT017,3047.1933375831104
DRD15OUT027,5023.443487558228
FDJ33OUT019,841.2847595616722
FDA56OUT010,325.6892576871114
FDP56OUT046,817.5310404812935
NCT30OUT046,771.1662295213791
FDK15OUT017,1224.513060383886
FDH44OUT018,2875.4471060550086
FDV01OUT013,2068.413559856339
DRG03OUT017,2462.3045863941243
FDG50OUT027,2894.03310317443
FDR16OUT010,1736.7924655018314
FDZ60OUT046,1622.3842575056915
DRG03OUT045,2087.765113350246
FDS56OUT018,4626.713126468776
FDU33OUT045,500.40986454563244
DRD27OUT035,1298.8441400370884
FDW22OUT046,3577.2726355050945
DRA24OUT045,2261.0861216708417
FDF38OUT049,913.9262953982161
FDX48OUT013,2139.4472819690473
FDS58OUT018,3068.404351387141
FDC32OUT046,1416.9628843497812
NCQ29OUT045,3679.3957650571374
DRK39OUT018,1851.7938168918072
NCS38OUT017,1637.8427169571023
DRO47OUT013,1392.505060514237
DRG27OUT027,2027.882606439769
FDC57OUT027,4388.168218594454
FDS55OUT046,2282.2800422675227
NCJ06OUT018,2408.943790407254
FDO01OUT019,1123.7358094717847
NCM55OUT045,2554.696539998291
FDC52OUT049,2680.759852355859
FDQ15OUT045,1010.7811093443579
NCT30OUT027,2143.1810304199735
NCR42OUT027,1973.8580517638602
FDD28OUT035,709.3149573770279
FDQ34OUT049,1707.7190436271849
FDZ12OUT027,3576.0434727809334
DRE13OUT019,429.4883162729284
NCN07OUT019,1118.2524606773686
FDM28OUT035,2521.159485528113
FDI10OUT017,2338.244978959261
FDQ25OUT013,2408.632390405821
FDA38OUT010,2547.68776977125
DRI13OUT049,3651.178545366498
FDY20OUT027,2792.822526973081
NCZ53OUT035,2664.6919225297497
NCM31OUT013,1911.80742449828
DRB01OUT017,3005.9500898090682
DRF37OUT046,4050.0778064352653
NCF42OUT049,2809.3793347168867
FDF16OUT018,2790.0866243425044
FDB41OUT013,407.6772770970583
FDR34OUT013,3285.76976405998
FDR15OUT018,2983.5277666162256
NCV42OUT019,804.3601532795192
FDW51OUT035,2945.2038923138825
FDU36OUT017,1257.653824685065
FDX60OUT049,1475.7228713579225
FDY03OUT035,1441.6721146761574
FDW55OUT045,3586.1744010213006
FDT01OUT010,1304.8804066456087
FDG58OUT013,2068.8377606663944
FDK21OUT017,4032.302559608952
NCS41OUT019,1837.713351634873
FDS10OUT045,2540.325019809341
NCT53OUT046,2624.9293678197428
FDJ28OUT018,3525.5811721218215
FDX44OUT045,1288.368843440543
FDT20OUT018,1154.6863464211847
FDO44OUT017,1568.8109263670485
NCX17OUT049,3782.587896207937
FDY01OUT017,1552.3930355260418
FDJ12OUT027,4698.616928236581
DRK35OUT018,1102.2732142527393
FDD47OUT019,1393.6369246623553
NCM53OUT035,1369.8706686780442
FDO45OUT013,1107.7957964252419
NCM42OUT010,507.7327618766576
FDE04OUT046,2903.339388468792
NCI30OUT027,5249.99069406206
FDZ19OUT013,2367.9756170300498
FDW57OUT013,2377.1296450291156
FDA25OUT013,1397.8456070862303
FDT22OUT046,886.0715781726394
FDP51OUT013,1531.5596225271238
FDD48OUT027,3278.255965295586
FDY39OUT035,2569.314536637319
FDO48OUT010,1844.3345407959887
FDD23OUT027,4326.145862335998
DRN35OUT027,2010.0563794572827
FDT01OUT035,2825.2487023089107
FDC20OUT010,-721.9564184131787
DRJ35OUT035,717.5063085227994
FDB32OUT046,1541.7583799256972
FDL24OUT046,2781.1128431101897
NCV42OUT035,1502.7364277738961
FDZ46OUT046,1725.451340055266
FDC15OUT013,1942.4294619558987
FDD08OUT019,-344.91273276044103
FDY50OUT049,1724.8961551107677
FDD36OUT013,1628.270454174677
FDG57OUT027,2171.033887446094
FDL21OUT018,1240.8294215517362
FDN16OUT027,3007.0825047306516
FDJ09OUT027,2144.2756530854767
FDS01OUT010,1412.1094997443852
FDV33OUT017,3973.3297178467383
DRE12OUT017,1681.0585178166202
FDR07OUT013,1187.711105366012
FDP48OUT010,1616.1893283034424
NCB55OUT035,456.05743916865686
FDQ08OUT013,706.9870121693693
FDR34OUT035,3329.9390294192526
FDO33OUT046,1733.592248936906
FDP13OUT045,206.56111761347893
FDX12OUT049,4082.511689903442
NCT06OUT049,2841.372432883978
FDR16OUT019,2454.4083144976066
FDE36OUT046,2635.229494395986
FDZ36OUT049,3102.255114960626
FDV13OUT045,1317.4557750883778
NCZ17OUT035,260.50222088457485
FDU56OUT045,2554.4964361870207
FDM09OUT035,2306.9072958915694
FDV02OUT017,2367.8416054694135
FDS34OUT018,2235.487913261828
FDA11OUT049,1760.0013195403335
FDP09OUT017,3209.3095058310337
FDB29OUT027,3213.391424677551
FDT19OUT017,2673.9209141090887
DRH15OUT017,536.3984907803388
FDY38OUT046,3561.693305664956
FDF14OUT027,3829.4487614653335
FDN48OUT010,-30.540187128869547
FDQ12OUT013,3320.2156093096146
NCJ43OUT045,2824.6157837058036
FDE17OUT019,1366.1140446806767
FDB05OUT035,3519.286469267323
FDH10OUT045,2687.4525794471247
NCR06OUT017,439.36555510139806
FDU32OUT018,2454.6165508618387
FDD56OUT049,2851.162474185656
FDO36OUT018,3294.6914323816072
FDH16OUT010,-26.765433103508258
FDX10OUT018,990.5071603401511
FDZ37OUT017,1349.524760472088
FDU31OUT010,1977.2795247427448
DRC49OUT049,2441.5643983012324
FDL15OUT045,2285.5841103075472
FDN32OUT019,2024.4251840399438
DRH59OUT027,2598.857768378628
NCU29OUT049,2589.174655595527
FDR37OUT019,2010.1966304591742
FDS14OUT018,2970.4636609809395
FDU02OUT027,4870.434691838909
FDJ08OUT035,2605.249872520051
NCZ06OUT045,3558.3691188995545
FDO31OUT049,1559.0705437242395
FDH31OUT018,2163.794357351462
FDS58OUT017,2441.1310894444105
NCA53OUT027,2279.0268588774925
FDF50OUT046,3199.7462411641754
NCW42OUT049,3673.61087089371
NCQ17OUT045,2237.3653151705457
FDK51OUT018,4671.334161815355
NCW41OUT010,1073.78838360796
NCR29OUT017,792.6304370676644
FDB08OUT019,1523.9773099889817
FDA40OUT027,2704.0022399822847
FDL14OUT018,3010.407779770604
FDB47OUT046,3228.5615598577897
FDO03OUT035,3279.228291083624
DRK13OUT019,1907.8819787796192
FDX13OUT010,2201.154162469463
FDF52OUT046,2863.365091516567
FDT11OUT013,2694.3052924353888
FDB08OUT013,2288.571918339532
FDQ28OUT018,3019.4243111025316
FDD29OUT045,3861.594483347346
NCQ29OUT027,5402.140395080225
NCO02OUT013,712.0738784038531
FDR56OUT010,1636.8009900092175
NCM54OUT049,2190.897143463919
FDP51OUT035,1489.6991944518686
FDT38OUT013,1036.6570254950766
FDZ20OUT018,4458.930288519068
FDJ53OUT013,1572.7765454554756
FDX13OUT049,4113.315010194205
FDP58OUT035,2994.043544751561
NCK31OUT019,-107.57366411692328
FDA35OUT018,2442.380376137474
FDV37OUT018,3556.5067030474474
NCO07OUT027,4795.231262172487
FDA20OUT045,2785.168764693297
FDZ59OUT035,2256.1663566447787
NCY17OUT017,263.7621758112891
FDQ28OUT035,2075.9136941805737
FDV35OUT017,2005.296806407212
FDQ36OUT013,132.41353439001614
FDD34OUT018,3112.4027935783206
FDK51OUT045,4074.2274815857745
FDV31OUT035,2349.413261433312
FDR04OUT035,1262.0207124011304
FDR14OUT049,940.9875436349739
DRC36OUT010,1269.5226160096918
FDE39OUT019,930.8932340545098
FDP57OUT049,1866.8332832960568
FDE57OUT046,2263.0578963923726
NCN18OUT046,1674.7498654382307
NCQ05OUT018,2909.4532987579114
FDW47OUT035,1597.735511927931
FDV46OUT035,1906.0161152660185
NCP29OUT045,617.3789581992114
FDE09OUT018,2293.7343198923318
NCU06OUT027,4949.416119999143
FDT19OUT010,994.9205923945565
DRF15OUT017,2302.4323981512953
DRI51OUT013,2374.2944347934917
NCX54OUT013,1357.0487442097474
DRE01OUT013,3291.0177964838895
NCB07OUT045,3080.8564047246673
FDU50OUT035,1463.9887744147527
FDG40OUT035,280.98647913438435
FDW10OUT018,3206.7203974833265
FDX51OUT013,2787.5783233455913
NCP17OUT045,1132.9201004144106
FDP21OUT035,2663.9597444962274
FDL04OUT045,1252.1791145666539
FDV23OUT013,1568.9774312139652
FDF24OUT046,1362.102400592661
FDH56OUT027,3182.429164260393
FDB51OUT049,1246.751655066304
FDI58OUT027,2885.9301329113114
FDR20OUT013,493.8978189371319
FDC51OUT018,2507.5792354264668
FDB16OUT027,2793.5749974495757
FDE40OUT049,1128.4363389002483
NCM17OUT035,391.9975736121414
FDU56OUT035,2654.3508680301147
FDS32OUT019,1253.4933389797834
FDX02OUT049,3707.2713887786213
FDT39OUT027,3876.145608335839
FDE35OUT017,848.4397061731834
NCI42OUT019,2370.86499187371
DRL23OUT046,1760.3204647750863
FDA10OUT046,1800.2980546419785
FDA11OUT013,1240.0772019513242
NCM06OUT046,2416.0594438352837
NCT05OUT035,3748.592886029068
NCQ02OUT010,1342.1512150442095
NCY06OUT049,2245.670957047656
FDY56OUT035,3163.7864930271608
FDL02OUT035,1260.1012508831336
NCI06OUT035,2483.3463705067406
FDQ14OUT045,2029.022395250684
FDQ12OUT017,3279.5841621921845
FDP36OUT046,766.2400709089579
FDK21OUT027,5368.904190746689
FDO40OUT045,2225.5435069825926
NCK54OUT019,975.9910671337475
FDY09OUT018,3300.304618421147
NCW30OUT049,4343.761678886003
NCC55OUT027,2092.2920577458444
FDE58OUT018,2342.7937454250587
FDR39OUT013,2532.877272797421
FDU28OUT049,3072.9935034110003
FDH08OUT017,3494.386510788201
FDG35OUT045,2699.38245684528
FDG22OUT049,821.7691724363376
FDC34OUT035,1954.3813416717985
FDP15OUT018,4422.610075406998
FDK34OUT010,2272.941423472361
FDU45OUT035,1534.889335880045
FDQ04OUT027,2018.3887078062653
FDX22OUT018,3819.09652606724
FDB45OUT017,1565.6339652291426
NCH43OUT027,4760.596722336519
DRE60OUT046,3364.2439931278186
FDD17OUT027,5112.790804403872
NCM54OUT017,1889.3237001469315
NCH55OUT013,1725.42674289352
NCT06OUT017,2686.927045035409
FDA48OUT027,4766.968379390919
FDY58OUT027,4976.84916073306
FDO25OUT045,3068.858412273552
FDN50OUT045,1425.9628323576544
FDH35OUT035,2267.3429274483588
FDK09OUT045,3159.1482598657276
FDO16OUT013,1076.14238526203
FDW11OUT045,1121.5907160871775
FDU47OUT027,3703.184277782315
NCQ42OUT010,564.8746511450545
FDK55OUT027,2875.348814429646
FDN08OUT049,2001.9733543663515
FDT57OUT045,3624.874713781399
FDJ12OUT018,3765.5865275286105
DRL59OUT017,798.7702791485626
NCN53OUT046,658.894986479494
FDO51OUT010,-914.1056497842883
FDK56OUT017,2514.570908337295
FDY12OUT035,413.9836231039026
FDU15OUT035,344.67201715794
FDQ19OUT046,3859.0613943006374
DRF15OUT045,2125.440299970236
DRE25OUT019,399.2580568329131
FDK57OUT018,2335.9931955321526
FDD33OUT010,1973.6442121392247
FDR34OUT027,5018.969967781621
FDU04OUT045,1868.1834786362233
FDE35OUT019,-0.8822730728425086
NCD31OUT035,2292.2903535484966
FDJ56OUT035,1072.8546602283586
NCU53OUT046,2627.40290123637
FDD39OUT035,3008.822443259487
NCU17OUT019,522.462854213958
FDJ20OUT046,1877.9289643211487
NCW41OUT018,3017.928652066279
FDL52OUT035,338.3447956837572
FDS39OUT035,1968.585606538918
DRJ47OUT045,2423.4702204904224
FDP13OUT010,-1214.8545032168468
DRK39OUT010,-351.4468151512401
FDF28OUT010,340.85773938908096
FDB09OUT045,1644.535110686791
FDM51OUT046,1658.0714609751722
DRM49OUT018,1104.8388563886565
DRF23OUT013,2365.4934227753074
DRH01OUT035,2322.50194392519
FDH12OUT027,3056.7537162023873
FDA28OUT019,961.8167106121327
FDW37OUT018,1823.9678209233725
FDF02OUT046,1587.1601690416392
DRL37OUT046,741.9641435682788
NCF43OUT046,2248.5142535406285
FDH08OUT010,1962.4238670101677
FDR34OUT019,2649.5675286438973
NCK19OUT049,3204.6263216489933
NCD55OUT018,1245.5032099900154
FDT27OUT049,3845.470203776651
FDQ57OUT045,2226.275901990606
FDA47OUT035,2140.2936413593015
DRG15OUT027,2389.4880851360103
FDE05OUT018,2818.338942127234
FDN46OUT046,1478.243086268929
FDX27OUT027,2786.731832714764
FDT51OUT045,1700.2684037171312
FDU33OUT013,310.76144405255764
FDJ16OUT027,2274.0221297117205
FDD20OUT019,993.8027704348597
FDT36OUT049,701.4891381180059
DRF15OUT027,3826.294101645928
FDN52OUT010,-281.3386861471208
FDC22OUT027,4261.998538815527
FDX15OUT045,2242.1394828723987
FDT13OUT013,2673.1587861114185
FDU04OUT017,2072.959766417549
FDU31OUT019,2422.8989629501266
FDW59OUT027,2860.037697517402
NCO29OUT046,2646.4144441100416
FDL15OUT035,2090.568139659561
FDI41OUT049,2484.0144798827732
FDQ48OUT049,1872.267372706061
DRI39OUT013,533.5141200103117
FDI08OUT013,3567.77600956487
FDC21OUT049,1969.093103098181
FDF58OUT035,757.2183640409876
FDS08OUT010,1092.87259703582
FDE47OUT045,1659.1631267363155
NCP18OUT019,1435.8888446717046
NCR41OUT013,1315.436225845997
FDA27OUT013,3677.7203435809042
FDA43OUT035,2695.762763285964
FDA49OUT045,1040.6617304874198
NCE55OUT018,3367.937302811475
DRM49OUT027,2018.1457092041474
FDF22OUT027,4735.440231123483
FDQ15OUT018,1638.4899479699216
NCS54OUT017,2688.30792545081
NCY05OUT013,308.2422543472803
FDR45OUT046,3785.263523793248
FDK57OUT049,2090.155381876595
FDF41OUT010,2176.360004197958
FDV21OUT046,2079.6844391840277
FDD51OUT046,667.095521994388
FDF33OUT046,1825.5771687421075
FDA38OUT046,3784.4975462370476
FDR56OUT045,2658.979108498552
NCN41OUT017,1614.1198268730477
